54,"{'51994': 13, '5498': 11, '5124': 9, '5251': 10, '52023': 13, '271994': 15, '27498': 13, '27124': 11, '27251': 12, '272023': 15, '1151994': 17, '115498': 15, '115124': 13, '115251': 14, '1152023': 17, '233124': 14, '469124': 15, '941124': 16, '1885124': 17}"
55,"{'366166': 16, '36620': 13, '36610': 12, '36623': 13, '366199': 16, '735166': 17, '73520': 14, '73510': 13, '73523': 14, '735199': 17, '1473166': 18, '147320': 15, '147310': 14, '147323': 15}"
56,"{'26980': 14, '26490': 13, '26122': 11, '26123': 11, '26249': 12, '26501': 13, '13980': 13, '13490': 12, '13122': 10, '13123': 10, '13249': 11, '13501': 12, '29980': 14, '29490': 13, '29122': 11, '29123': 11, '29249': 12, '29501': 13, '61980': 15, '61490': 14, '61122': 12, '61123': 12, '61249': 13, '61501': 14, '125980': 16, '125490': 15, '125122': 13, '125123': 13, '125249': 14, '125501': 15}"
57,{}
58,{'602044': 16}
59,"{'189449': 16, '23649': 13, '236101': 14, '236823': 17, '11849': 12, '118101': 13, '118823': 16}"
60,"{'159810': 14, '15985': 13, '24688': 14, '24344': 13, '24172': 12, '2486': 11, '2410': 8, '245': 7, '2413': 8, '2429': 9, '2461': 10, '24125': 11, '24253': 12, '24509': 13, '12688': 13, '12344': 12, '12172': 11, '1286': 10, '1210': 7, '125': 6, '1213': 7, '1229': 8, '1261': 9, '12125': 10, '12253': 11, '12509': 12, '1310': 7, '135': 6, '1313': 7, '1329': 8, '1361': 9, '13125': 10, '13253': 11, '13509': 12, '595': 8, '5913': 9, '5929': 10, '59125': 12, '59253': 13, '4875': 11, '48713': 12, '48729': 13, '48761': 14, '487125': 15, '487253': 16, '9775': 12, '97713': 13, '97729': 14, '97761': 15, '977253': 17}"
61,"{'81374': 14, '842': 9, '810': 7, '91374': 14, '942': 9, '910': 7, '947': 9, '997': 10, '211374': 15, '2142': 10, '2110': 8, '2147': 10, '2197': 11, '21395': 13, '9142': 12, '9110': 10, '9147': 12, '9197': 13, '74342': 15, '74310': 13, '74347': 15, '74397': 16}"
62,"{'142820': 15, '142810': 14, '71420': 14, '71410': 13, '17820': 12, '17810': 11, '1785': 10, '441342': 16, '4420': 10, '4410': 9, '445': 8, '221342': 15, '2220': 9, '2210': 8, '225': 7, '111342': 14, '1120': 8, '1110': 7, '115': 6, '1127': 8, '1157': 9, '11117': 10, '11475': 12, '11953': 13, '1031342': 17, '10320': 11, '10310': 10, '1035': 9, '10327': 11, '10357': 12, '103117': 13, '103475': 15, '103953': 16, '1031909': 17, '20920': 12, '20910': 11, '2095': 10, '20927': 12, '20957': 13, '209475': 16, '209953': 17, '2091909': 18, '8431342': 20, '84320': 14, '84310': 13, '8435': 12, '84327': 14, '84357': 15, '843953': 19}"
63,"{'148236': 16, '148218': 15, '14824': 13, '14825': 13, '37036': 14, '37018': 13, '3704': 11, '3705': 11, '9236': 12, '9218': 11, '924': 9, '925': 9, '4636': 11, '4618': 10, '464': 8, '465': 8, '4718': 10, '474': 8, '475': 8, '9718': 11, '974': 9, '975': 9, '39518': 13, '3954': 11, '3955': 11}"
64,"{'1696243': 18, '1696489': 19, '848489': 18, '424243': 16, '424489': 17, '212243': 15, '212489': 16, '10659': 12, '106243': 14, '106489': 15, '106981': 16, '261912': 15, '26956': 14, '26478': 13, '2659': 10, '26243': 12, '26489': 13, '271912': 15, '27956': 14, '27478': 13, '2759': 10, '27243': 12, '27489': 13, '27981': 14, '57478': 14, '5759': 11, '57243': 13, '57489': 14, '57981': 15}"
65,"{'16781350': 21, '167885': 17, '1041350': 17, '104168': 14, '10484': 13, '10485': 13, '104347': 15, '104697': 16, '521350': 16, '52168': 13, '5284': 12, '5285': 12, '52347': 14, '52697': 15, '521397': 16, '2684': 11, '2685': 11, '26347': 13, '26697': 14, '261397': 15}"
66,"{'143640': 16, '143620': 15, '143610': 14, '14365': 13, '71880': 16, '71840': 15, '71820': 14, '71810': 13, '7185': 12, '4480': 12, '4440': 11, '4420': 10, '4410': 9, '445': 8, '22646': 14, '2280': 11, '2240': 10, '2220': 9, '2210': 8, '225': 7, '5646': 12, '580': 9, '540': 8, '520': 7, '510': 6, '55': 5, '513': 6, '559': 8, '5121': 9, '5983': 12, '5510': 9, '555': 8, '5513': 9, '5559': 11, '55121': 12, '55983': 15, '11310': 10, '1135': 9, '11313': 10, '11359': 12, '113121': 13, '113983': 16, '18395': 13, '183913': 14, '183959': 16}"
67,"{'199436': 16, '19954': 13, '19955': 13, '199227': 15}"
68,"{'121446': 15, '12127': 11, '121231': 14, '491446': 17, '49127': 13}"
